asv_id,Domain,Phylum,Class,Order,Family,Genus,Species,Domain_confidence,Phylum_confidence,Class_confidence,Order_confidence,Family_confidence,Genus_confidence,Species_confidence
ASV_3526,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio hangzhouensis,100,100,100,100,100,100,76.90238095238094
ASV_3527,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio aquimaris,100,100,100,100,100,100,48.50952380952381
ASV_3528,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum denitrificans,100,100,100,100,100,100,71.91666666666667
ASV_3529,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum riftiae,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,98.00000000000001,98.00000000000001,64.83333333333333
ASV_3530,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio alginolyticus,100.00000000000011,100.00000000000011,100.00000000000011,100.00000000000011,100.00000000000011,100.00000000000011,70.56709956709962
ASV_3531,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Antarctobacter,Antarctobacter heliothermus,100,100,100,100,58.41666666666665,55.66666666666666,50.833333333333336
ASV_3532,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas gelatinilytica,100,100,100,100,100,100,30.099999999999994
ASV_3533,Bacteria,Nitrospinota,Nitrospinia,Nitrospinales,Nitrospinaceae,Nitrospina,Nitrospina gracilis,100,100,100,100,100,100,73.5
ASV_3534,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio neptunius,100,100,100,100,100,100,80.0857142857143
ASV_3535,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio diabolicus,100,100,100,100,100,100,63.133333333333326
ASV_3536,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio mytili,100,100,100,100,100,100,96.69999999999999
ASV_3537,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas confluentis,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,82.3333333333333,61.36666666666664
ASV_3538,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio coralliilyticus,100,100,100,100,100,100,59.03333333333333
ASV_3539,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus alkanivorans,100,100,100,100,100,97,94
ASV_3540,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas pelagimontana,100,100,100,100,100,83.91666666666667,21.545454545454543
ASV_3541,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Polaribacter marinivivus,100,100,100,100,100,61.96666666666666,13.666666666666671
ASV_3542,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,Oleispira antarctica,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,94.66666666666669,61.83333333333334
ASV_3543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3544,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thalassolituus oleivorans,100,100,100,47.63333333333335,47.63333333333335,47.63333333333335,27.16666666666667
ASV_3545,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Halarcobacter,Halarcobacter bivalviorum,100,100,100,100,100,79.33333333333333,79.33333333333333
ASV_3546,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio fluvialis,100,100,100,100,100,99.6,40.82142857142857
ASV_3547,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas piratica,100,100,100,100,99.96774193548386,97.96774193548386,31.692123999189217
ASV_3548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3549,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Poseidonibacter,Poseidonibacter lekithochrous,100,100,100,100,100,56.69999999999999,56.69999999999999
ASV_3550,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas pelagimontana,100,100,100,100,100,63.84761904761904,46.66666666666665
ASV_3551,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio neptunius,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,53.333333333333336
ASV_3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3553,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas lutimaris,100,100,100,100,100,56.5,56.5
ASV_3554,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Caedimonadaceae,Caedimonas,Caedimonas varicaedens,100,100,100,58.333333333333336,41.66666666666666,41.66666666666666,41.66666666666666
ASV_3555,Bacteria,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,Kordiimonas lacus,100,100,100,100,100,100,74.5
ASV_3556,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Pleioneaceae,Aliikangiella,Aliikangiella marina,100,100,100,100,100,100,87
ASV_3557,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Pseudoteredinibacter,Pseudoteredinibacter isoporae,100,100,100,100,100,97.5,97.5
ASV_3558,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera oryzisoli,100,100,100,100,98.5,98.5,81.83333333333333
ASV_3559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3560,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Roseibium,Roseibium aestuarii,100,100,100,100,100,80.05,29.016666666666666
ASV_3561,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria denitrificans,100,100,100,100,98.75,98.75,89.33333333333333
ASV_3562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3563,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella philomiragia,100,100,100,100,100,100,65.69999999999999
ASV_3564,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Maritimibacter,Maritimibacter harenae,100,100,100,100,71.54166666666667,53.591666666666654,52.99166666666664
ASV_3565,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas alcaliphila,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,32.452380952380956
ASV_3566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3568,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax nanhaiticus,100,100,100,83.5,83.5,53.08333333333333,32.83333333333333
ASV_3569,Bacteria,Pseudomonadota,Alphaproteobacteria,Maricaulales,Robiginitomaculaceae,Fretibacter,Fretibacter rubidus,100,100,100,100,100,75.75,75.75
ASV_3570,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Marinobacteraceae,Marinobacter,Marinobacter gudaonensis,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,54.36666666666664
ASV_3571,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum skagerrakense,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,79.83333333333333,31.916666666666664
ASV_3572,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Spartinivicinus ruber,100,100,100,48.91666666666666,26.416666666666668,26.416666666666668,23.500000000000004
ASV_3573,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,Oceanobacter mangrovi,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,98.66666666666669,58.33333333333335
ASV_3574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3575,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola maritimus,100,100,100,100,100,52.33333333333333,52.33333333333333
ASV_3576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3577,Bacteria,Pseudomonadota,Alphaproteobacteria,Parvularculales,Parvularculaceae,Aquisalinus,Aquisalinus luteolus,100,100,100,100,100,93.5,85
ASV_3578,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas atlantica,100,100,100,100,100,100,77.90000000000002
ASV_3579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3581,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,86.50000000000001,75.50000000000001
ASV_3582,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pararhodobacter,Pararhodobacter oceanensis,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,65.18333333333335,17.30000000000001,17.30000000000001
ASV_3583,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola aphaedonensis,100,100,100,100,100,100,99.5
ASV_3584,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola maritimus,100,100,100,100,100,100,51.5
ASV_3585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3586,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptunomonas,Neptunomonas antarctica,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,76.33333333333333
ASV_3587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3588,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola aphaedonensis,100,100,100,100,100,97.08333333333333,62.83333333333334
ASV_3589,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sinisalibacter,Sinisalibacter lacisalsi,100,100,100,100,85.43333333333331,35.11666666666664,35.11666666666664
ASV_3590,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola algicola,100,100,100,100,100,100,54.50000000000001
ASV_3591,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga tyrosinoxydans,100,100,100,100,100,88.66666666666669,88.66666666666669
ASV_3592,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Palleronia,Maritimibacter harenae,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,70.14999999999999,32.166666666666664,26.366666666666667
ASV_3593,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda amphidinii,100,100,100,100,100,98.5,60
ASV_3594,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100.00000000000001,100.00000000000001,100.00000000000001,86.43333333333334,68.66666666666669,67.33333333333334,40.000000000000014
ASV_3595,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda amphidinii,100,100,100,100,100,46.333333333333336,30.166666666666668
ASV_3596,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda nanhaiensis,100,100,100,100,100,100,99
ASV_3597,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,85.99999999999999,81.16666666666666,79.33333333333331,34.58333333333333
ASV_3598,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Neptuniibacter marinus,100,100,100,100,100,96.5,70
ASV_3599,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda ochracea,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,60.50000000000002
ASV_3600,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,100,88
ASV_3601,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea insulae,100,100,100,65.33333333333331,65.33333333333331,65.33333333333331,36.16666666666665
ASV_3602,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,100,100,100,80,80,80,62.5
ASV_3603,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,Francisella philomiragia,100,100,100,72.87499999999999,72.87499999999999,41.43333333333333,23.775
ASV_3604,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceivirga,Croceivirga litoralis,100,100,100,100,100,63.16666666666666,56.833333333333336
ASV_3605,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Cribrihabitans,Cribrihabitans pelagius,100,100,100,100,54.38809523809525,45.078571428571436,34.66904761904761
ASV_3606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3607,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita akajimensis,100,100,99.5,99.5,99.5,99.5,50.66666666666664
ASV_3608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3609,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,100,100,90.5
ASV_3610,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda ochracea,100,100,100,100,100,86.83333333333331,67.33333333333331
ASV_3611,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea loyana,100,100,100,100,100,97.33333333333331,25.500000000000007
ASV_3612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3613,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Aliiroseovarius,Planktotalea frisia,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,62.23333333333333,25.897222222222208,19.099999999999987
ASV_3614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3615,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio ichthyoenteri,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,85.64047619047616,22.369841269841263
ASV_3616,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,100,100
ASV_3617,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Agarilytica,Agarilytica rhodophyticola,100,100,97,94,94,65.00000000000001,65.00000000000001
ASV_3618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3619,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Saprospiraceae,Aureispira,Aureispira maritima,100,100,100,100,100,100,100
ASV_3620,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Flavilitoribacter,Flavilitoribacter nigricans,100,100,100,100,86,60,60
ASV_3621,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Coraliomargaritaceae,Coraliomargarita,Coraliomargarita akajimensis,100,100,93.16666666666667,93.16666666666667,93.16666666666667,93.16666666666667,83.66666666666667
ASV_3622,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas chungwhensis,100,100,100,100,100,81.83333333333331,35.16666666666666
ASV_3623,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,96.25,95.25,92.08333333333331,40.91666666666666
ASV_3624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3625,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia ponticola,100,100,100,100,100,50.16666666666664,39.33333333333333
ASV_3626,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio coralliilyticus,100,100,100,100,100,100,54.36666666666664
ASV_3627,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas luteoviolacea,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,88.17453227931496
ASV_3628,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Constantimarinum,Constantimarinum furrinae,100,100,100,100,100,88.83333333333331,88.83333333333331
ASV_3629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3630,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Allomuricauda,Allomuricauda amphidinii,100,100,100,100,100,99,52.16666666666666
ASV_3631,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum aiptasiae,100,100,100,100,100,70.04880952380951,31.851190476190485
ASV_3632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3633,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Yoonia,Yoonia litorea,100,100,100,100,83.83333333333333,55.41666666666665,54.66666666666666
ASV_3634,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas marina,100,100,100,100,100,55.540476190476184,23.58333333333332
ASV_3635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3636,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita aquimarina,100,100,100,100,96.7738095238095,84.80952380952381,83.14285714285712
ASV_3637,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Thermohalobaculum,Thermohalobaculum xanthum,100,100,100,98.00000000000003,91.83333333333336,46.00000000000002,46.00000000000002
ASV_3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3639,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Neptuniibacter halophilus,100,100,100,99.16666666666667,99.16666666666667,94.83333333333333,53.33333333333334
ASV_3640,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Leisingera,Leisingera caerulea,100,100,100,100,94.75,67.25000000000001,66.75000000000001
ASV_3641,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,100,100,62.5
ASV_3642,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Thalassobaculaceae,Nisaea,Nisaea sediminum,100,100,100,100,100,100,33.33333333333333
ASV_3643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3644,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Psychromarinibacter,Psychromarinibacter halotolerans,100,100,100,100,87.25476190476189,25.116666666666685,25.116666666666685
ASV_3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3646,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Marivivens,Marivivens aquimaris,100,100,100,100,93.7666666666667,85.11666666666666,72.48333333333332
ASV_3647,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Mariniblastus,Mariniblastus fucicola,100,100,100,100,100,100,100
ASV_3648,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Defluviimonas,Defluviimonas nitratireducens,100,100,100,87.66666666666666,87.66666666666666,53.41666666666666,53.41666666666666
ASV_3649,Bacteria,Bacteroidota,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella cohaerens,100,100,100,100,77.41666666666669,69.41666666666669,69.41666666666669
ASV_3650,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Sessilibacter,Sessilibacter corallicola,100,100,100,100,100,100,100
ASV_3651,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudohongiellaceae,Pseudohongiella,Pseudohongiella spirulinae,100,100,100,100,100,100,99.5
ASV_3652,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum caenipelagi,100,100,100,100,100,64.16666666666669,22.233333333333327
ASV_3653,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,Parahaliea maris,100,100,100,100,100,69.16666666666666,63.91666666666664
ASV_3654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3655,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phaeobacter,Phaeobacter italicus,100,100,100,82.16666666666667,76.16666666666669,40.53333333333335,40.53333333333335
ASV_3656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV_3659,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum lithotrophicum,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,71.50000000000001,71.50000000000001,52.91666666666666
ASV_3660,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia honei,100.00000000000003,100.00000000000003,100.00000000000003,79.10000000000001,79.10000000000001,64.43333333333335,21.82738095238096
ASV_3661,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Halobacteriovoraceae,Halobacteriovorax,Halobacteriovorax marinus,100,100,100,100,100,100,100
ASV_3662,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus oleivorans,100,100,100,89,89,53.000000000000014,50.000000000000014
ASV_3663,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas gelatinilytica,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,30
ASV_3664,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas abrolhosensis,100,100,100,100,100,96.7696211683054,38.90716630851237
ASV_3665,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas ulvae,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,99.89885057471265,99.89885057471265,76.11111111111107
ASV_3666,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas amylolytica,100,100,100,100,100,100,90.00000000000001
ASV_3667,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiosulfativibrio,Thiosulfativibrio zosterae,100,100,100,100,100,70.83333333333333,70.83333333333333
ASV_3668,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Cloacibacterium,Cloacibacterium normanense,100,100,100,100,100,100,97.33333333333333
ASV_3669,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio tapetis,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,99.00000000000003,72.83809523809525
ASV_3670,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas abrolhosensis,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,95.55401913875598,39.17114537875338
ASV_3671,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas aestuariivivens,100,100,100,100,100,96.75,60.866666666666674
ASV_3672,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas confluentis,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,81.53152173913047,55.073406094287115
ASV_3673,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio hannami,100,100,100,100,100,100,83.66666666666667
ASV_3674,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,Ferrimonas sediminicola,100,100,100,100,97.25,97.25,88.08333333333333
ASV_3675,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Thalassobaculaceae,Nisaea,Nisaea nitritireducens,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,89.66666666666669,89.66666666666669,56.166666666666664
ASV_3676,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Henriciella,Henriciella pelagia,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,70.75000000000001,30.250000000000004
